"","Spectra from Area #1-Spectrum","Spectra from Area #1-Background","Spectra from Area #1-Modeled","Spectra from Area #1-Residual"
9.762500e+03,1.000000e+01,1.104639e+01,1.104639e+01,-1.046387e+00
9.767500e+03,1.100000e+01,1.099329e+01,1.099329e+01,6.713867e-03
9.772500e+03,1.200000e+01,1.094092e+01,1.094092e+01,1.059082e+00
9.777500e+03,1.000000e+01,1.088892e+01,1.088892e+01,-8.889160e-01
9.782500e+03,1.000000e+01,1.083752e+01,1.083752e+01,-8.375244e-01
9.787500e+03,9.000000e+00,1.078662e+01,1.078662e+01,-1.786621e+00
9.792500e+03,1.100000e+01,1.073633e+01,1.073633e+01,2.636719e-01
9.797500e+03,1.100000e+01,1.068652e+01,1.068652e+01,3.134766e-01
9.802500e+03,6.000000e+00,1.063721e+01,1.063721e+01,-4.637207e+00
9.807500e+03,1.200000e+01,1.058850e+01,1.058850e+01,1.411499e+00
9.812500e+03,7.000000e+00,1.054004e+01,1.054004e+01,-3.540039e+00
9.817500e+03,6.000000e+00,1.049231e+01,1.049231e+01,-4.492310e+00
9.822500e+03,8.000000e+00,1.044507e+01,1.044507e+01,-2.445068e+00
9.827500e+03,1.000000e+01,1.039844e+01,1.039844e+01,-3.984375e-01
9.832500e+03,9.000000e+00,1.035242e+01,1.035242e+01,-1.352417e+00
9.837500e+03,1.200000e+01,1.030664e+01,1.030664e+01,1.693359e+00
9.842500e+03,7.000000e+00,1.026160e+01,1.026160e+01,-3.261597e+00
9.847500e+03,4.000000e+00,1.021692e+01,1.021692e+01,-6.216919e+00
9.852500e+03,8.000000e+00,1.017297e+01,1.017297e+01,-2.172974e+00
9.857500e+03,1.300000e+01,1.012927e+01,1.012927e+01,2.870728e+00
9.862500e+03,1.200000e+01,1.008606e+01,1.008606e+01,1.913940e+00
9.867500e+03,5.000000e+00,1.004382e+01,1.004382e+01,-5.043823e+00
9.872500e+03,7.000000e+00,1.000171e+01,1.000171e+01,-3.001709e+00
9.877500e+03,8.000000e+00,9.960327e+00,9.960327e+00,-1.960327e+00
9.882500e+03,8.000000e+00,9.919434e+00,9.919434e+00,-1.919434e+00
9.887500e+03,9.000000e+00,9.879028e+00,9.879028e+00,-8.790283e-01
9.892500e+03,1.200000e+01,9.839111e+00,9.839111e+00,2.160889e+00
9.897500e+03,6.000000e+00,9.799683e+00,9.799683e+00,-3.799683e+00
9.902500e+03,1.200000e+01,9.760864e+00,9.760864e+00,2.239136e+00
9.907500e+03,1.300000e+01,9.722534e+00,9.722534e+00,3.277466e+00
9.912500e+03,9.000000e+00,9.684692e+00,9.684692e+00,-6.846924e-01
9.917500e+03,5.000000e+00,9.647339e+00,9.647339e+00,-4.647339e+00
9.922500e+03,6.000000e+00,9.610596e+00,9.610596e+00,-3.610596e+00
9.927500e+03,9.000000e+00,9.574463e+00,9.574463e+00,-5.744629e-01
9.932500e+03,1.100000e+01,9.538696e+00,9.538696e+00,1.461304e+00
9.937500e+03,1.400000e+01,9.503540e+00,9.503540e+00,4.496460e+00
9.942500e+03,7.000000e+00,9.468872e+00,9.468872e+00,-2.468872e+00
9.947500e+03,7.000000e+00,9.434692e+00,9.434692e+00,-2.434692e+00
9.952500e+03,9.000000e+00,9.401123e+00,9.401123e+00,-4.011230e-01
9.957500e+03,1.100000e+01,9.367920e+00,9.367920e+00,1.632080e+00
9.962500e+03,1.300000e+01,9.335449e+00,9.335449e+00,3.664551e+00
9.967500e+03,1.500000e+01,9.303345e+00,9.303345e+00,5.696655e+00
9.972500e+03,4.000000e+00,9.271973e+00,9.271973e+00,-5.271973e+00
9.977500e+03,1.200000e+01,9.240845e+00,9.240845e+00,2.759155e+00
9.982500e+03,1.500000e+01,9.210449e+00,9.210449e+00,5.789551e+00
9.987500e+03,8.000000e+00,9.180420e+00,9.180420e+00,-1.180420e+00
9.992500e+03,1.100000e+01,9.150879e+00,9.150879e+00,1.849121e+00
9.997500e+03,8.000000e+00,9.122192e+00,9.122192e+00,-1.122192e+00
1.000250e+04,9.000000e+00,9.093628e+00,9.093628e+00,-9.362793e-02
1.000750e+04,1.700000e+01,9.065918e+00,9.065918e+00,7.934082e+00
1.001250e+04,8.000000e+00,9.038452e+00,9.038452e+00,-1.038452e+00
1.001750e+04,9.000000e+00,9.011719e+00,9.011719e+00,-1.171875e-02
1.002250e+04,9.000000e+00,8.985474e+00,8.985474e+00,1.452637e-02
1.002750e+04,1.400000e+01,8.959717e+00,8.959717e+00,5.040283e+00
1.003250e+04,7.000000e+00,8.934448e+00,8.934448e+00,-1.934448e+00
1.003750e+04,1.200000e+01,8.909790e+00,8.909790e+00,3.090210e+00
1.004250e+04,1.000000e+01,8.885498e+00,8.885498e+00,1.114502e+00
1.004750e+04,1.000000e+01,8.861816e+00,8.861816e+00,1.138184e+00
1.005250e+04,1.500000e+01,8.838623e+00,8.838623e+00,6.161377e+00
1.005750e+04,6.000000e+00,8.816040e+00,8.816040e+00,-2.816040e+00
1.006250e+04,4.000000e+00,8.793945e+00,8.793945e+00,-4.793945e+00
1.006750e+04,8.000000e+00,8.772339e+00,8.772339e+00,-7.723389e-01
1.007250e+04,8.000000e+00,8.751221e+00,8.751221e+00,-7.512207e-01
1.007750e+04,8.000000e+00,8.730713e+00,8.730713e+00,-7.307129e-01
1.008250e+04,5.000000e+00,8.710693e+00,8.710693e+00,-3.710693e+00
1.008750e+04,5.000000e+00,8.691284e+00,8.691284e+00,-3.691284e+00
1.009250e+04,1.000000e+01,8.672241e+00,8.672241e+00,1.327759e+00
1.009750e+04,3.000000e+00,8.653687e+00,8.653687e+00,-5.653687e+00
1.010250e+04,8.000000e+00,8.635864e+00,8.635864e+00,-6.358643e-01
1.010750e+04,1.000000e+01,8.618408e+00,8.618408e+00,1.381592e+00
1.011250e+04,9.000000e+00,8.601685e+00,8.601685e+00,3.983154e-01
1.011750e+04,6.000000e+00,8.585205e+00,8.585205e+00,-2.585205e+00
1.012250e+04,9.000000e+00,8.569214e+00,8.569214e+00,4.307861e-01
1.012750e+04,1.000000e+01,8.554077e+00,8.554077e+00,1.445923e+00
1.013250e+04,9.000000e+00,8.539307e+00,8.539307e+00,4.606934e-01
1.013750e+04,8.000000e+00,8.525024e+00,8.525024e+00,-5.250244e-01
1.014250e+04,1.000000e+01,8.511230e+00,8.511230e+00,1.488770e+00
1.014750e+04,1.300000e+01,8.498169e+00,8.498169e+00,4.501831e+00
1.015250e+04,9.000000e+00,8.485352e+00,8.485352e+00,5.146484e-01
1.015750e+04,1.000000e+01,8.473389e+00,8.473389e+00,1.526611e+00
1.016250e+04,1.100000e+01,8.461670e+00,8.462084e+00,2.537916e+00
1.016750e+04,9.000000e+00,8.450562e+00,8.451108e+00,5.488920e-01
1.017250e+04,1.400000e+01,8.439941e+00,8.440660e+00,5.559340e+00
1.017750e+04,6.000000e+00,8.429688e+00,8.430626e+00,-2.430626e+00
1.018250e+04,6.000000e+00,8.420288e+00,8.421508e+00,-2.421508e+00
1.018750e+04,1.200000e+01,8.411255e+00,8.412833e+00,3.587167e+00
1.019250e+04,1.000000e+01,8.402832e+00,8.404865e+00,1.595135e+00
1.019750e+04,1.300000e+01,8.394775e+00,8.397381e+00,4.602619e+00
1.020250e+04,8.000000e+00,8.387329e+00,8.390652e+00,-3.906517e-01
1.020750e+04,5.000000e+00,8.380371e+00,8.384588e+00,-3.384588e+00
1.021250e+04,4.000000e+00,8.373901e+00,8.379227e+00,-4.379227e+00
1.021750e+04,5.000000e+00,8.368042e+00,8.374735e+00,-3.374735e+00
1.022250e+04,8.000000e+00,8.362671e+00,8.371041e+00,-3.710413e-01
1.022750e+04,5.000000e+00,8.357910e+00,8.368328e+00,-3.368328e+00
1.023250e+04,1.400000e+01,8.353271e+00,8.366175e+00,5.633825e+00
1.023750e+04,1.500000e+01,8.348820e+00,8.364724e+00,6.635276e+00
1.024250e+04,7.000000e+00,8.344368e+00,8.363875e+00,-1.363875e+00
1.024750e+04,5.000000e+00,8.339916e+00,8.363727e+00,-3.363727e+00
1.025250e+04,9.000000e+00,8.335464e+00,8.364386e+00,6.356144e-01
1.025750e+04,6.000000e+00,8.331013e+00,8.365972e+00,-2.365972e+00
1.026250e+04,7.000000e+00,8.326561e+00,8.372644e+00,-1.372644e+00
1.026750e+04,7.000000e+00,8.322109e+00,8.377763e+00,-1.377763e+00
1.027250e+04,9.000000e+00,8.317657e+00,8.384596e+00,6.154041e-01
1.027750e+04,1.100000e+01,8.313206e+00,8.393396e+00,2.606604e+00
1.028250e+04,8.000000e+00,8.308754e+00,8.404445e+00,-4.044447e-01
1.028750e+04,4.000000e+00,8.304302e+00,8.418051e+00,-4.418051e+00
1.029250e+04,6.000000e+00,8.299850e+00,8.434555e+00,-2.434555e+00
1.029750e+04,9.000000e+00,8.295399e+00,8.454332e+00,5.456676e-01
1.030250e+04,7.000000e+00,8.290947e+00,8.477793e+00,-1.477793e+00
1.030750e+04,6.000000e+00,8.286495e+00,8.505382e+00,-2.505382e+00
1.031250e+04,1.400000e+01,8.282043e+00,8.537586e+00,5.462414e+00
1.031750e+04,8.000000e+00,8.277592e+00,8.574932e+00,-5.749321e-01
1.032250e+04,6.000000e+00,8.273140e+00,8.617991e+00,-2.617991e+00
1.032750e+04,1.300000e+01,8.268688e+00,8.667377e+00,4.332623e+00
1.033250e+04,5.000000e+00,8.264236e+00,8.723752e+00,-3.723752e+00
1.033750e+04,8.000000e+00,8.259785e+00,8.787825e+00,-7.878246e-01
1.034250e+04,9.000000e+00,8.255333e+00,8.860354e+00,1.396456e-01
1.034750e+04,1.400000e+01,8.250881e+00,8.942150e+00,5.057850e+00
1.035250e+04,3.000000e+00,8.246429e+00,9.034069e+00,-6.034069e+00
1.035750e+04,3.000000e+00,8.241978e+00,9.137015e+00,-6.137015e+00
1.036250e+04,7.000000e+00,8.237526e+00,9.251938e+00,-2.251938e+00
1.036750e+04,4.000000e+00,8.233074e+00,9.379827e+00,-5.379827e+00
1.037250e+04,7.000000e+00,8.228622e+00,9.521702e+00,-2.521702e+00
1.037750e+04,8.000000e+00,8.224171e+00,9.678606e+00,-1.678606e+00
1.038250e+04,4.000000e+00,8.219719e+00,9.851594e+00,-5.851594e+00
1.038750e+04,1.300000e+01,8.215267e+00,1.004171e+01,2.958285e+00
1.039250e+04,4.000000e+00,8.210815e+00,1.024999e+01,-6.249990e+00
1.039750e+04,1.300000e+01,8.206364e+00,1.047740e+01,2.522604e+00
1.040250e+04,1.100000e+01,8.201912e+00,1.072483e+01,2.751675e-01
1.040750e+04,1.200000e+01,8.197460e+00,1.099309e+01,1.006907e+00
1.041250e+04,9.000000e+00,8.193008e+00,1.128284e+01,-2.282838e+00
1.041750e+04,1.500000e+01,8.188557e+00,1.159454e+01,3.405457e+00
1.042250e+04,1.100000e+01,8.184105e+00,1.192848e+01,-9.284754e-01
1.042750e+04,9.000000e+00,8.179653e+00,1.228465e+01,-3.284647e+00
1.043250e+04,6.000000e+00,8.175201e+00,1.266277e+01,-6.662771e+00
1.043750e+04,1.100000e+01,8.170750e+00,1.306223e+01,-2.062232e+00
1.044250e+04,4.000000e+00,8.166298e+00,1.348210e+01,-9.482100e+00
1.044750e+04,1.400000e+01,8.161846e+00,1.392088e+01,7.911682e-02
1.045250e+04,1.000000e+01,8.157394e+00,1.437681e+01,-4.376808e+00
1.045750e+04,9.000000e+00,8.152943e+00,1.484761e+01,-5.847609e+00
1.046250e+04,1.100000e+01,8.148491e+00,1.533056e+01,-4.330562e+00
1.046750e+04,1.600000e+01,8.144039e+00,1.582249e+01,1.775074e-01
1.047250e+04,2.200000e+01,8.139587e+00,1.631978e+01,5.680220e+00
1.047750e+04,1.000000e+01,8.135136e+00,1.681839e+01,-6.818394e+00
1.048250e+04,1.500000e+01,8.130684e+00,1.731392e+01,-2.313923e+00
1.048750e+04,1.600000e+01,8.126232e+00,1.780164e+01,-1.801636e+00
1.049250e+04,8.000000e+00,8.121780e+00,1.827654e+01,-1.027654e+01
1.049750e+04,1.200000e+01,8.117329e+00,1.873348e+01,-6.733479e+00
1.050250e+04,2.100000e+01,8.112877e+00,1.916719e+01,1.832813e+00
1.050750e+04,1.700000e+01,8.108425e+00,1.957241e+01,-2.572414e+00
1.051250e+04,8.000000e+00,8.103973e+00,1.994403e+01,-1.194403e+01
1.051750e+04,2.200000e+01,8.099522e+00,2.027710e+01,1.722904e+00
1.052250e+04,2.600000e+01,8.095070e+00,2.056703e+01,5.432968e+00
1.052750e+04,1.800000e+01,8.090618e+00,2.080966e+01,-2.809658e+00
1.053250e+04,1.800000e+01,8.086166e+00,2.100134e+01,-3.001339e+00
1.053750e+04,1.800000e+01,8.081715e+00,2.113905e+01,-3.139046e+00
1.054250e+04,2.200000e+01,8.077263e+00,2.122045e+01,7.795506e-01
1.054750e+04,1.500000e+01,8.072811e+00,2.124450e+01,-6.244499e+00
1.055250e+04,2.700000e+01,8.068359e+00,2.120952e+01,5.790482e+00
1.055750e+04,2.100000e+01,8.063908e+00,2.111596e+01,-1.159573e-01
1.056250e+04,1.300000e+01,8.059456e+00,2.096471e+01,-7.964706e+00
1.056750e+04,1.700000e+01,8.055004e+00,2.075746e+01,-3.757462e+00
1.057250e+04,2.300000e+01,8.050552e+00,2.049672e+01,2.503284e+00
1.057750e+04,2.200000e+01,8.046101e+00,2.018568e+01,1.814318e+00
1.058250e+04,2.900000e+01,8.041649e+00,1.982824e+01,9.171757e+00
1.058750e+04,1.600000e+01,8.037197e+00,1.942886e+01,-3.428856e+00
1.059250e+04,2.300000e+01,8.032745e+00,1.899246e+01,4.007538e+00
1.059750e+04,2.000000e+01,8.028294e+00,1.852438e+01,1.475620e+00
1.060250e+04,1.700000e+01,8.023842e+00,1.803020e+01,-1.030197e+00
1.060750e+04,2.200000e+01,8.019390e+00,1.751566e+01,4.484344e+00
1.061250e+04,1.800000e+01,8.014938e+00,1.698653e+01,1.013468e+00
1.061750e+04,1.600000e+01,8.010487e+00,1.644855e+01,-4.485474e-01
1.062250e+04,2.000000e+01,8.006035e+00,1.590725e+01,4.092749e+00
1.062750e+04,2.700000e+01,8.001583e+00,1.536793e+01,1.163207e+01
1.063250e+04,2.500000e+01,7.997131e+00,1.483555e+01,1.016445e+01
1.063750e+04,1.500000e+01,7.992680e+00,1.431464e+01,6.853609e-01
1.064250e+04,1.300000e+01,7.988228e+00,1.380930e+01,-8.093004e-01
1.064750e+04,1.400000e+01,7.983776e+00,1.332312e+01,6.768780e-01
1.065250e+04,2.000000e+01,7.979324e+00,1.285918e+01,7.140821e+00
1.065750e+04,1.800000e+01,7.974873e+00,1.242001e+01,5.579994e+00
1.066250e+04,1.000000e+01,7.970421e+00,1.200762e+01,-2.007618e+00
1.066750e+04,1.300000e+01,7.965969e+00,1.162351e+01,1.376493e+00
1.067250e+04,1.200000e+01,7.961517e+00,1.126868e+01,7.313194e-01
1.067750e+04,1.100000e+01,7.957066e+00,1.094368e+01,5.631924e-02
1.068250e+04,1.500000e+01,7.952614e+00,1.064863e+01,4.351366e+00
1.068750e+04,9.000000e+00,7.948162e+00,1.038329e+01,-1.383286e+00
1.069250e+04,1.400000e+01,7.943710e+00,1.014705e+01,3.852949e+00
1.069750e+04,8.000000e+00,7.939259e+00,9.939058e+00,-1.939058e+00
1.070250e+04,1.400000e+01,7.934807e+00,9.758197e+00,4.241803e+00
1.070750e+04,9.000000e+00,7.930355e+00,9.603164e+00,-6.031637e-01
1.071250e+04,1.000000e+01,7.925903e+00,9.472500e+00,5.275002e-01
1.071750e+04,1.400000e+01,7.921452e+00,9.364633e+00,4.635367e+00
1.072250e+04,9.000000e+00,7.917000e+00,9.277909e+00,-2.779093e-01
1.072750e+04,1.300000e+01,7.912548e+00,9.210623e+00,3.789377e+00
1.073250e+04,1.200000e+01,7.908096e+00,9.161043e+00,2.838957e+00
1.073750e+04,9.000000e+00,7.903645e+00,9.127038e+00,-1.270380e-01
1.074250e+04,9.000000e+00,7.899193e+00,9.107772e+00,-1.077719e-01
1.074750e+04,7.000000e+00,7.894741e+00,9.101027e+00,-2.101027e+00
1.075250e+04,1.100000e+01,7.890289e+00,9.105144e+00,1.894856e+00
1.075750e+04,8.000000e+00,7.885838e+00,9.118505e+00,-1.118505e+00
1.076250e+04,9.000000e+00,7.881386e+00,9.139539e+00,-1.395388e-01
1.076750e+04,7.000000e+00,7.876934e+00,9.166732e+00,-2.166732e+00
1.077250e+04,6.000000e+00,7.872482e+00,9.198623e+00,-3.198623e+00
1.077750e+04,9.000000e+00,7.868031e+00,9.233816e+00,-2.338161e-01
1.078250e+04,4.000000e+00,7.863579e+00,9.270978e+00,-5.270978e+00
1.078750e+04,6.000000e+00,7.859127e+00,9.308846e+00,-3.308846e+00
1.079250e+04,5.000000e+00,7.854675e+00,9.346233e+00,-4.346233e+00
1.079750e+04,1.000000e+01,7.850224e+00,9.382030e+00,6.179705e-01
1.080250e+04,5.000000e+00,7.845772e+00,9.415212e+00,-4.415212e+00
1.080750e+04,8.000000e+00,7.841320e+00,9.444848e+00,-1.444848e+00
1.081250e+04,5.000000e+00,7.836868e+00,9.470102e+00,-4.470102e+00
1.081750e+04,4.000000e+00,7.832417e+00,9.490244e+00,-5.490244e+00
1.082250e+04,7.000000e+00,7.827965e+00,9.504650e+00,-2.504650e+00
1.082750e+04,3.000000e+00,7.823513e+00,9.512813e+00,-6.512813e+00
1.083250e+04,4.000000e+00,7.819061e+00,9.514339e+00,-5.514339e+00
1.083750e+04,1.400000e+01,7.814610e+00,9.504354e+00,4.495646e+00
1.084250e+04,6.000000e+00,7.810158e+00,9.493038e+00,-3.493038e+00
1.084750e+04,9.000000e+00,7.805706e+00,9.474371e+00,-4.743710e-01
1.085250e+04,5.000000e+00,7.801254e+00,9.448495e+00,-4.448495e+00
1.085750e+04,8.000000e+00,7.796803e+00,9.415648e+00,-1.415648e+00
1.086250e+04,1.100000e+01,7.792351e+00,9.376166e+00,1.623834e+00
1.086750e+04,8.000000e+00,7.787899e+00,9.330470e+00,-1.330470e+00
1.087250e+04,8.000000e+00,7.783447e+00,9.279058e+00,-1.279058e+00
1.087750e+04,7.000000e+00,7.778996e+00,9.222499e+00,-2.222499e+00
1.088250e+04,3.000000e+00,7.774544e+00,9.161413e+00,-6.161413e+00
1.088750e+04,6.000000e+00,7.770092e+00,9.096465e+00,-3.096465e+00
1.089250e+04,6.000000e+00,7.765640e+00,9.028347e+00,-3.028347e+00
1.089750e+04,5.000000e+00,7.761189e+00,8.957767e+00,-3.957767e+00
1.090250e+04,4.000000e+00,7.756737e+00,8.885432e+00,-4.885432e+00
1.090750e+04,1.100000e+01,7.752285e+00,8.812038e+00,2.187962e+00
1.091250e+04,1.100000e+01,7.747833e+00,8.738260e+00,2.261740e+00
1.091750e+04,4.000000e+00,7.743382e+00,8.664733e+00,-4.664733e+00
1.092250e+04,4.000000e+00,7.738930e+00,8.592052e+00,-4.592052e+00
1.092750e+04,9.000000e+00,7.734478e+00,8.520757e+00,4.792433e-01
1.093250e+04,6.000000e+00,7.730026e+00,8.451332e+00,-2.451332e+00
1.093750e+04,1.100000e+01,7.725574e+00,8.384198e+00,2.615802e+00
1.094250e+04,5.000000e+00,7.721123e+00,8.319712e+00,-3.319712e+00
1.094750e+04,1.000000e+00,7.716671e+00,8.258162e+00,-7.258162e+00
1.095250e+04,1.200000e+01,7.712219e+00,8.199775e+00,3.800225e+00
1.095750e+04,3.000000e+00,7.707767e+00,8.144711e+00,-5.144711e+00
1.096250e+04,7.000000e+00,7.703316e+00,8.093071e+00,-1.093071e+00
1.096750e+04,6.000000e+00,7.698864e+00,8.044904e+00,-2.044904e+00
1.097250e+04,1.200000e+01,7.694412e+00,8.000204e+00,3.999796e+00
1.097750e+04,4.000000e+00,7.689960e+00,7.958921e+00,-3.958921e+00
1.098250e+04,8.000000e+00,7.685509e+00,7.920968e+00,7.903194e-02
1.098750e+04,8.000000e+00,7.681057e+00,7.886223e+00,1.137767e-01
1.099250e+04,6.000000e+00,7.676605e+00,7.854539e+00,-1.854539e+00
1.099750e+04,8.000000e+00,7.672153e+00,7.825747e+00,1.742530e-01
1.100250e+04,5.000000e+00,7.667702e+00,7.799664e+00,-2.799664e+00
1.100750e+04,4.000000e+00,7.663250e+00,7.776096e+00,-3.776096e+00
1.101250e+04,1.300000e+01,7.658798e+00,7.754846e+00,5.245154e+00
1.101750e+04,8.000000e+00,7.654346e+00,7.735713e+00,2.642870e-01
1.102250e+04,6.000000e+00,7.649895e+00,7.718451e+00,-1.718451e+00
1.102750e+04,4.000000e+00,7.645443e+00,7.702983e+00,-3.702983e+00
1.103250e+04,8.000000e+00,7.640991e+00,7.689058e+00,3.109422e-01
1.103750e+04,1.500000e+01,7.636539e+00,7.676505e+00,7.323495e+00
1.104250e+04,1.000000e+01,7.632088e+00,7.665162e+00,2.334838e+00
1.104750e+04,4.000000e+00,7.627636e+00,7.654879e+00,-3.654879e+00
1.105250e+04,1.000000e+01,7.623184e+00,7.645603e+00,2.354397e+00
1.105750e+04,5.000000e+00,7.618744e+00,7.637079e+00,-2.637079e+00
1.106250e+04,7.000000e+00,7.593414e+00,7.608361e+00,-6.083608e-01
1.106750e+04,8.000000e+00,7.568329e+00,7.580482e+00,4.195175e-01
1.107250e+04,6.000000e+00,7.543304e+00,7.553175e+00,-1.553175e+00
1.107750e+04,1.100000e+01,7.518524e+00,7.526546e+00,3.473454e+00
1.108250e+04,4.000000e+00,7.493835e+00,7.500381e+00,-3.500381e+00
1.108750e+04,6.000000e+00,7.469269e+00,7.474652e+00,-1.474652e+00
1.109250e+04,3.000000e+00,7.444977e+00,7.449469e+00,-4.449469e+00
1.109750e+04,1.300000e+01,7.420776e+00,7.424610e+00,5.575390e+00
1.110250e+04,9.000000e+00,7.396790e+00,7.400168e+00,1.599832e+00
1.110750e+04,7.000000e+00,7.372894e+00,7.375998e+00,-3.759980e-01
1.111250e+04,6.000000e+00,7.349152e+00,7.352143e+00,-1.352143e+00
1.111750e+04,9.000000e+00,7.325653e+00,7.328685e+00,1.671315e+00
1.112250e+04,4.000000e+00,7.302246e+00,7.305465e+00,-3.305465e+00
1.112750e+04,0.000000e+00,7.279083e+00,7.282633e+00,-7.282633e+00
1.113250e+04,1.000000e+01,7.255951e+00,7.259502e+00,2.740498e+00
1.113750e+04,8.000000e+00,7.233032e+00,7.237333e+00,7.626672e-01
1.114250e+04,8.000000e+00,7.210327e+00,7.215515e+00,7.844849e-01
1.114750e+04,5.000000e+00,7.187744e+00,7.193977e+00,-2.193977e+00
1.115250e+04,3.000000e+00,7.165344e+00,7.172800e+00,-4.172800e+00
1.115750e+04,1.100000e+01,7.143066e+00,7.151947e+00,3.848053e+00
1.116250e+04,7.000000e+00,7.121002e+00,7.131533e+00,-1.315331e-01
1.116750e+04,5.000000e+00,7.098999e+00,7.111433e+00,-2.111433e+00
1.117250e+04,1.200000e+01,7.077209e+00,7.091823e+00,4.908177e+00
1.117750e+04,7.000000e+00,7.055634e+00,7.072735e+00,-7.273483e-02
1.118250e+04,5.000000e+00,7.034119e+00,7.054042e+00,-2.054042e+00
1.118750e+04,5.000000e+00,7.012878e+00,7.035987e+00,-2.035987e+00
1.119250e+04,7.000000e+00,6.991699e+00,7.018381e+00,-1.838112e-02
1.119750e+04,5.000000e+00,6.970703e+00,7.001374e+00,-2.001374e+00
1.120250e+04,7.000000e+00,6.949921e+00,6.985018e+00,1.498175e-02
1.120750e+04,4.000000e+00,6.929230e+00,6.969213e+00,-2.969213e+00
1.121250e+04,1.400000e+01,6.908752e+00,6.954097e+00,7.045903e+00
1.121750e+04,6.000000e+00,6.888367e+00,6.939561e+00,-9.395614e-01
1.122250e+04,7.000000e+00,6.868195e+00,6.925735e+00,7.426548e-02
1.122750e+04,9.000000e+00,6.848206e+00,6.912586e+00,2.087414e+00
1.123250e+04,5.000000e+00,6.828308e+00,6.900019e+00,-1.900019e+00
1.123750e+04,6.000000e+00,6.808655e+00,6.888172e+00,-8.881717e-01
1.124250e+04,5.000000e+00,6.789093e+00,6.876868e+00,-1.876868e+00
1.124750e+04,4.000000e+00,6.769745e+00,6.866200e+00,-2.866200e+00
1.125250e+04,7.000000e+00,6.750488e+00,6.856005e+00,1.439948e-01
1.125750e+04,5.000000e+00,6.731415e+00,6.846324e+00,-1.846324e+00
1.126250e+04,5.000000e+00,6.712555e+00,6.837129e+00,-1.837129e+00
1.126750e+04,7.000000e+00,6.693787e+00,6.828229e+00,1.717706e-01
1.127250e+04,7.000000e+00,6.675232e+00,6.819671e+00,1.803288e-01
1.127750e+04,8.000000e+00,6.656799e+00,6.811278e+00,1.188722e+00
1.128250e+04,1.200000e+01,6.638519e+00,6.802990e+00,5.197010e+00
1.128750e+04,3.000000e+00,6.620483e+00,6.794802e+00,-3.794802e+00
1.129250e+04,8.000000e+00,6.602509e+00,6.786431e+00,1.213569e+00
1.129750e+04,1.400000e+01,6.584747e+00,6.777926e+00,7.222074e+00
1.130250e+04,6.000000e+00,6.567108e+00,6.769093e+00,-7.690930e-01
1.130750e+04,6.000000e+00,6.549622e+00,6.759860e+00,-7.598600e-01
1.131250e+04,1.000000e+01,6.532379e+00,6.750220e+00,3.249780e+00
1.131750e+04,5.000000e+00,6.515198e+00,6.739896e+00,-1.739896e+00
1.132250e+04,4.000000e+00,6.498260e+00,6.728985e+00,-2.728985e+00
1.132750e+04,1.000000e+01,6.481445e+00,6.717286e+00,3.282714e+00
1.133250e+04,4.000000e+00,6.464813e+00,6.704795e+00,-2.704795e+00
1.133750e+04,7.000000e+00,6.448273e+00,6.691363e+00,3.086367e-01
1.134250e+04,8.000000e+00,6.431915e+00,6.677042e+00,1.322958e+00
1.134750e+04,7.000000e+00,6.415771e+00,6.661834e+00,3.381658e-01
1.135250e+04,4.000000e+00,6.399719e+00,6.645604e+00,-2.645604e+00
1.135750e+04,1.100000e+01,6.383942e+00,6.628538e+00,4.371462e+00
1.136250e+04,6.000000e+00,6.368195e+00,6.610408e+00,-6.104078e-01
1.136750e+04,1.200000e+01,6.352631e+00,6.591400e+00,5.408600e+00
1.137250e+04,1.100000e+01,6.337311e+00,6.571620e+00,4.428380e+00
1.137750e+04,1.300000e+01,6.322083e+00,6.550974e+00,6.449026e+00
1.138250e+04,1.000000e+01,6.307037e+00,6.529625e+00,3.470375e+00
1.138750e+04,9.000000e+00,6.292114e+00,6.507593e+00,2.492407e+00
1.139250e+04,4.000000e+00,6.277374e+00,6.485027e+00,-2.485027e+00
1.139750e+04,7.000000e+00,6.262848e+00,6.462053e+00,5.379472e-01
1.140250e+04,5.000000e+00,6.248383e+00,6.438619e+00,-1.438619e+00
1.140750e+04,9.000000e+00,6.234161e+00,6.415011e+00,2.584989e+00
1.141250e+04,6.000000e+00,6.220062e+00,6.391221e+00,-3.912210e-01
1.141750e+04,5.000000e+00,6.206177e+00,6.367424e+00,-1.367424e+00
1.142250e+04,8.000000e+00,6.192352e+00,6.343577e+00,1.656423e+00
1.142750e+04,3.000000e+00,6.178711e+00,6.319895e+00,-3.319895e+00
1.143250e+04,7.000000e+00,6.165314e+00,6.296530e+00,7.034702e-01
1.143750e+04,8.000000e+00,6.152008e+00,6.273411e+00,1.726589e+00
1.144250e+04,8.000000e+00,6.138916e+00,6.250735e+00,1.749265e+00
1.144750e+04,3.000000e+00,6.125916e+00,6.228446e+00,-3.228446e+00
1.145250e+04,4.000000e+00,6.113068e+00,6.206662e+00,-2.206662e+00
1.145750e+04,2.000000e+00,6.100433e+00,6.185492e+00,-4.185492e+00
1.146250e+04,1.100000e+01,6.087921e+00,6.164882e+00,4.835118e+00
1.146750e+04,6.000000e+00,6.075623e+00,6.144953e+00,-1.449533e-01
1.147250e+04,5.000000e+00,6.063446e+00,6.125636e+00,-1.125636e+00
